"year","age","racehisp","degree","eqwlth","conlegis"
2021,33,NA,"Junior College",NA,NA
2021,73,NA,"Graduate",2,"Only Some"
2021,71,NA,"Bachelor",7,"Hardly Any"
2021,45,NA,"High School",NA,NA
2021,38,NA,"Graduate",NA,NA
2021,63,NA,"High School",3,"Hardly Any"
2021,24,"Hispanic","Bachelor",4,"Hardly Any"
2021,41,NA,"High School",NA,NA
2021,75,NA,"Graduate",1,"Only Some"
2021,36,NA,"High School",1,"Hardly Any"
2021,61,NA,"High School",4,"Hardly Any"
2021,81,NA,"High School",2,"Only Some"
2021,38,NA,"High School",NA,NA
2021,40,NA,"High School",NA,NA
2021,70,NA,"Bachelor",NA,NA
2021,62,NA,"Graduate",NA,NA
2021,44,NA,"Graduate",NA,NA
2021,67,NA,"High School",1,"Only Some"
2021,23,"Hispanic","High School",1,"Hardly Any"
2021,63,NA,"High School",5,"Only Some"
2021,50,NA,"Junior College",7,"Hardly Any"
2021,69,NA,"High School",7,"Hardly Any"
2021,50,NA,"High School",NA,NA
2021,38,NA,"High School",4,"Only Some"
2021,32,NA,"High School",4,"Only Some"
2021,36,NA,"Bachelor",NA,NA
2021,78,NA,"Graduate",NA,NA
2021,62,NA,"Graduate",NA,NA
2021,60,NA,"Junior College",3,"Hardly Any"
2021,60,NA,"High School",NA,NA
2021,47,NA,"Bachelor",NA,NA
2021,60,NA,"High School",NA,NA
2021,71,NA,"Graduate",NA,NA
2021,68,NA,"High School",4,"Only Some"
2021,NA,NA,"High School",6,"Hardly Any"
2021,18,NA,"High School",1,"A Great Deal"
2021,46,NA,"High School",NA,NA
2021,83,NA,"Bachelor",7,"Hardly Any"
2021,75,NA,"Bachelor",1,"Hardly Any"
2021,43,NA,"High School",NA,NA
2021,NA,"Hispanic","Less Than High School",1,"Only Some"
2021,65,NA,"High School",NA,NA
2021,19,NA,"Graduate",5,"A Great Deal"
2021,82,NA,"High School",4,"Only Some"
2021,52,NA,"Graduate",3,"Only Some"
2021,25,NA,"Bachelor",1,"Hardly Any"
2021,81,NA,"Graduate",NA,NA
2021,57,NA,"High School",3,"Only Some"
2021,52,NA,"Junior College",NA,NA
2021,19,"Hispanic","High School",1,"Only Some"
2021,58,NA,"High School",NA,NA
2021,63,NA,"High School",1,"Hardly Any"
2021,26,"Hispanic","Bachelor",2,"Hardly Any"
2021,46,NA,"High School",NA,NA
2021,NA,NA,"Less Than High School",3,"Only Some"
2021,83,NA,"Graduate",NA,NA
2021,72,NA,"Junior College",NA,NA
2021,44,NA,"Graduate",4,"Only Some"
2021,74,NA,"Bachelor",NA,NA
2021,NA,NA,"Bachelor",3,"Only Some"
2021,68,NA,"High School",2,"Only Some"
2021,47,NA,"Bachelor",1,"A Great Deal"
2021,30,"Hispanic","Bachelor",NA,NA
2021,42,"Hispanic","Junior College",NA,NA
2021,22,"Hispanic","High School",4,"Only Some"
2021,35,NA,"Bachelor",1,"Only Some"
2021,47,"Hispanic","Less Than High School",4,"Only Some"
2021,NA,NA,"Graduate",NA,NA
2021,32,NA,"Bachelor",1,"Only Some"
2021,NA,NA,"High School",NA,NA
2021,29,NA,"Graduate",NA,NA
2021,67,NA,"High School",7,"Hardly Any"
2021,57,NA,"High School",NA,NA
2021,51,"Hispanic","High School",NA,NA
2021,73,NA,"Graduate",4,"Only Some"
2021,44,NA,"Graduate",4,"A Great Deal"
2021,45,NA,"Bachelor",1,"Hardly Any"
2021,38,"Hispanic","Graduate",NA,NA
2021,35,"Hispanic","Junior College",NA,NA
2021,22,NA,"Less Than High School",1,NA
2021,65,NA,"Graduate",NA,NA
2021,30,"Hispanic","Junior College",4,"Only Some"
2021,56,NA,"High School",3,"Hardly Any"
2021,NA,NA,"Bachelor",4,"Only Some"
2021,NA,NA,"Bachelor",3,"Only Some"
2021,NA,NA,"Bachelor",1,"Hardly Any"
2021,60,NA,"Graduate",NA,NA
2021,57,NA,"Bachelor",NA,NA
2021,51,NA,"Graduate",3,"Only Some"
2021,54,NA,"High School",4,"Only Some"
2021,61,NA,"High School",NA,NA
2021,26,NA,"Bachelor",NA,NA
2021,51,NA,"Bachelor",7,"Hardly Any"
2021,84,NA,"High School",1,"Only Some"
2021,46,NA,"High School",1,"A Great Deal"
2021,65,NA,"Less Than High School",1,"Hardly Any"
2021,79,NA,"High School",NA,NA
2021,51,NA,"High School",1,"Hardly Any"
2021,56,NA,"High School",7,"Hardly Any"
2021,56,NA,"Graduate",NA,NA
2021,40,NA,"Graduate",2,"Hardly Any"
2021,22,"Hispanic","High School",1,"Hardly Any"
2021,NA,NA,"High School",5,"Hardly Any"
2021,23,"Hispanic","High School",4,"Hardly Any"
2021,54,NA,"Graduate",1,"Only Some"
2021,26,NA,"High School",1,"Hardly Any"
2021,58,NA,"Junior College",3,"Only Some"
2021,53,NA,"Graduate",6,"Hardly Any"
2021,36,NA,"Junior College",NA,NA
2021,57,NA,"High School",NA,NA
2021,74,"Hispanic","Junior College",NA,NA
2021,89,NA,"Graduate",1,"Only Some"
2021,76,NA,"Graduate",1,"Only Some"
2021,79,NA,"Bachelor",1,"Hardly Any"
2021,67,NA,"Graduate",2,"Only Some"
2021,38,NA,"Junior College",7,"Hardly Any"
2021,47,NA,"Junior College",NA,NA
2021,59,NA,"Less Than High School",5,"Hardly Any"
2021,48,NA,"High School",3,"Hardly Any"
2021,72,NA,"High School",1,"Hardly Any"
2021,51,"Hispanic","Bachelor",NA,NA
2021,59,NA,"Junior College",1,"A Great Deal"
2021,51,NA,"Graduate",NA,NA
2021,33,"Hispanic","High School",2,"A Great Deal"
2021,40,"Hispanic","Less Than High School",NA,NA
2021,37,NA,"High School",1,"Only Some"
2021,19,"Hispanic","Less Than High School",5,"Only Some"
2021,51,NA,"Graduate",2,"Hardly Any"
2021,49,NA,"Bachelor",1,"Hardly Any"
2021,73,NA,"Bachelor",2,"Hardly Any"
2021,74,NA,"Graduate",NA,NA
2021,68,NA,"Junior College",NA,NA
2021,63,NA,"Bachelor",NA,NA
2021,30,NA,"High School",1,"Hardly Any"
2021,NA,NA,"High School",1,"Only Some"
2021,56,NA,"High School",3,"Hardly Any"
2021,76,NA,"Graduate",NA,NA
2021,80,NA,"High School",1,"Hardly Any"
2021,NA,NA,"Graduate",2,"Hardly Any"
2021,76,NA,"Graduate",1,"Hardly Any"
2021,41,NA,"High School",4,"Hardly Any"
2021,31,NA,"Graduate",NA,NA
2021,84,NA,"Bachelor",NA,NA
2021,68,NA,"Junior College",4,"Only Some"
2021,30,NA,"Junior College",7,"A Great Deal"
2021,31,"Hispanic","High School",7,"Hardly Any"
2021,54,NA,"High School",7,"Hardly Any"
2021,78,NA,"Bachelor",1,"Hardly Any"
2021,68,NA,"Graduate",NA,NA
2021,47,NA,"High School",NA,NA
2021,41,"Hispanic","Bachelor",NA,NA
2021,65,NA,"Graduate",1,"Only Some"
2021,31,NA,"High School",NA,NA
2021,NA,NA,"Graduate",6,"Hardly Any"
2021,NA,NA,"Bachelor",1,"Hardly Any"
2021,21,"Hispanic","High School",NA,NA
2021,44,NA,"Graduate",2,"Only Some"
2021,54,NA,"High School",1,"Hardly Any"
2021,46,"Hispanic","Graduate",4,"Only Some"
2021,67,NA,"High School",NA,NA
2021,50,NA,"Bachelor",6,"Only Some"
2021,58,NA,"Bachelor",1,"Only Some"
2021,43,NA,"High School",NA,NA
2021,56,NA,"Bachelor",4,"Only Some"
2021,53,NA,"High School",3,"Hardly Any"
2021,29,NA,"Junior College",1,"Hardly Any"
2021,52,NA,"Less Than High School",NA,NA
2021,73,NA,"Bachelor",NA,NA
2021,61,"Hispanic","Graduate",7,"Only Some"
2021,44,NA,"High School",7,"Hardly Any"
2021,46,NA,"Junior College",3,"Only Some"
2021,24,NA,"Junior College",NA,NA
2021,35,NA,"Junior College",5,"Only Some"
2021,53,NA,"High School",NA,NA
2021,55,NA,"Graduate",1,"Only Some"
2021,47,NA,"Junior College",NA,NA
2021,63,NA,"Bachelor",NA,NA
2021,27,NA,"High School",1,"Only Some"
2021,47,NA,"High School",3,"Only Some"
2021,80,NA,"Junior College",NA,NA
2021,68,NA,"Bachelor",5,"Hardly Any"
2021,59,NA,"Bachelor",NA,NA
2021,67,NA,"High School",NA,NA
2021,34,NA,"Graduate",1,"Hardly Any"
2021,66,NA,"Graduate",1,"Only Some"
2021,26,NA,"High School",NA,NA
2021,24,"Hispanic","High School",3,"Only Some"
2021,69,"Hispanic","Less Than High School",1,"Only Some"
2021,NA,NA,"High School",NA,NA
2021,NA,NA,"Graduate",4,"Only Some"
2021,65,"Hispanic","Graduate",3,"Hardly Any"
2021,53,NA,"High School",2,"Only Some"
2021,55,NA,"Junior College",NA,NA
2021,72,NA,"Bachelor",2,"Hardly Any"
2021,68,NA,"High School",7,"Hardly Any"
2021,44,NA,"Bachelor",5,"Hardly Any"
2021,28,NA,"Bachelor",NA,NA
2021,43,NA,"High School",NA,NA
2021,29,NA,"High School",1,"A Great Deal"
2021,31,NA,"Bachelor",1,"Hardly Any"
2021,54,NA,"High School",NA,NA
2021,61,NA,"Bachelor",7,"Only Some"
2021,69,NA,"High School",5,"Only Some"
2021,39,NA,"Graduate",NA,NA
2021,39,NA,"Junior College",4,"Only Some"
2021,59,NA,"Bachelor",5,"Hardly Any"
2021,66,NA,"Bachelor",NA,NA
2021,51,NA,"Graduate",7,"Hardly Any"
2021,32,NA,"High School",NA,NA
2021,59,NA,"Junior College",NA,NA
2021,81,NA,"High School",NA,NA
2021,67,NA,"Bachelor",7,"Only Some"
2021,NA,"Hispanic","Bachelor",NA,NA
2021,29,NA,"High School",NA,NA
2021,72,NA,"High School",4,"Only Some"
2021,50,"Hispanic","Bachelor",3,"Hardly Any"
2021,35,NA,"High School",1,"Only Some"
2021,63,NA,"Bachelor",NA,NA
2021,NA,NA,"Graduate",3,"Only Some"
2021,NA,NA,"Graduate",7,"Hardly Any"
2021,61,NA,"High School",3,"Only Some"
2021,69,NA,"Junior College",1,"A Great Deal"
2021,47,NA,"Bachelor",NA,NA
2021,46,"Hispanic","High School",5,"Only Some"
2021,74,NA,"Graduate",NA,NA
2021,63,NA,"Bachelor",NA,NA
2021,34,NA,"Junior College",1,"Hardly Any"
2021,77,NA,"Less Than High School",5,"Only Some"
2021,NA,NA,"Graduate",5,"Only Some"
2021,30,"Hispanic","High School",NA,NA
2021,58,NA,"Less Than High School",2,"Hardly Any"
2021,52,NA,"Graduate",2,"Hardly Any"
2021,27,NA,"Graduate",NA,NA
2021,52,NA,"Graduate",3,"Only Some"
2021,77,NA,"Graduate",NA,NA
2021,51,NA,"Graduate",4,"Hardly Any"
2021,23,"Hispanic","High School",1,"Hardly Any"
2021,29,"Hispanic","Bachelor",4,"Only Some"
2021,64,NA,"High School",6,"Only Some"
2021,47,NA,"High School",1,"Only Some"
2021,43,NA,"Bachelor",1,"Hardly Any"
2021,44,NA,"Graduate",3,"Hardly Any"
2021,72,NA,"Bachelor",6,"Hardly Any"
2021,56,NA,"Graduate",NA,NA
2021,61,NA,"Graduate",7,"Hardly Any"
2021,67,NA,"Bachelor",1,"Hardly Any"
2021,39,NA,"Bachelor",NA,NA
2021,70,NA,"Graduate",7,"Hardly Any"
2021,39,NA,"Bachelor",NA,NA
2021,43,NA,"Junior College",NA,NA
2021,57,NA,"High School",NA,NA
2021,69,NA,"High School",3,"Hardly Any"
2021,63,NA,"Junior College",7,"Hardly Any"
2021,30,"Hispanic","High School",1,"Only Some"
2021,46,NA,"High School",NA,NA
2021,59,"Hispanic","Graduate",1,"Only Some"
2021,35,NA,"Graduate",1,"Hardly Any"
2021,61,NA,"High School",5,"Only Some"
2021,82,NA,"Bachelor",NA,NA
2021,50,NA,"Junior College",NA,NA
2021,47,NA,"Graduate",1,"Only Some"
2021,60,"Hispanic","High School",NA,NA
2021,28,NA,"Bachelor",NA,NA
2021,30,NA,"Graduate",1,"Only Some"
2021,33,NA,"Bachelor",4,"Hardly Any"
2021,NA,NA,"High School",7,"Hardly Any"
2021,24,"Hispanic","High School",3,"Only Some"
2021,68,NA,"Junior College",1,"Only Some"
2021,42,NA,"Bachelor",3,"Only Some"
2021,63,NA,"High School",4,"Hardly Any"
2021,37,"Hispanic","High School",1,"Only Some"
2021,77,NA,"High School",2,"Only Some"
2021,77,"Hispanic","Less Than High School",NA,NA
2021,61,NA,"High School",NA,NA
2021,73,NA,"Bachelor",NA,NA
2021,33,NA,"High School",NA,NA
2021,30,"Hispanic","Junior College",5,"A Great Deal"
2021,NA,NA,"Bachelor",3,"Hardly Any"
2021,77,NA,"High School",1,"Hardly Any"
2021,56,NA,"High School",1,"Hardly Any"
2021,35,NA,"Less Than High School",1,"Hardly Any"
2021,44,"Hispanic","Bachelor",3,"Only Some"
2021,30,NA,"Bachelor",1,"Hardly Any"
2021,70,"Hispanic","High School",5,"Hardly Any"
2021,20,"Hispanic","Less Than High School",NA,NA
2021,78,"Hispanic","Less Than High School",2,"Hardly Any"
2021,29,"Hispanic","High School",NA,NA
2021,27,NA,"High School",NA,NA
2021,45,NA,"Bachelor",6,"Hardly Any"
2021,24,NA,"Bachelor",1,"Hardly Any"
2021,44,NA,"High School",NA,NA
2021,75,NA,"Junior College",3,"Only Some"
2021,59,NA,"Graduate",NA,NA
2021,71,NA,"High School",1,"Hardly Any"
2021,55,NA,"Less Than High School",1,"Hardly Any"
2021,29,NA,"High School",1,"Only Some"
2021,NA,NA,"Graduate",1,"Hardly Any"
2021,32,NA,"Bachelor",1,"Hardly Any"
2021,43,NA,"Bachelor",2,"Only Some"
2021,42,NA,"High School",5,"Only Some"
2021,67,"Hispanic","High School",NA,NA
2021,54,"Hispanic","High School",4,"Hardly Any"
2021,44,NA,"Graduate",NA,NA
2021,29,NA,"Bachelor",6,"Hardly Any"
2021,67,NA,"Graduate",6,"Only Some"
2021,74,NA,"Bachelor",NA,NA
2021,23,NA,"Less Than High School",1,"Only Some"
2021,22,NA,"High School",1,"Only Some"
2021,38,NA,"High School",5,"Only Some"
2021,51,NA,"Bachelor",NA,NA
2021,35,NA,"High School",NA,NA
2021,40,NA,"Graduate",5,"Only Some"
2021,79,NA,"Graduate",NA,NA
2021,41,NA,"Bachelor",NA,NA
2021,43,NA,"Bachelor",NA,NA
2021,84,NA,"High School",4,"Hardly Any"
2021,41,NA,"Bachelor",6,"Only Some"
2021,42,NA,"High School",3,"Hardly Any"
2021,37,NA,"High School",7,"Hardly Any"
2021,85,NA,"High School",NA,NA
2021,56,NA,"High School",NA,NA
2021,NA,NA,"High School",7,"Hardly Any"
2021,NA,NA,"Less Than High School",1,"Hardly Any"
2021,68,NA,"High School",7,"Hardly Any"
2021,51,NA,"Bachelor",7,"Hardly Any"
2021,47,NA,"Junior College",1,"Only Some"
2021,71,NA,"High School",7,"Hardly Any"
2021,55,NA,"Graduate",1,"Only Some"
2021,41,NA,"Junior College",NA,NA
2021,63,NA,"High School",4,"Hardly Any"
2021,41,NA,"Graduate",NA,NA
2021,40,NA,"Bachelor",7,"Hardly Any"
2021,24,NA,"Bachelor",1,"Hardly Any"
2021,57,NA,"Bachelor",NA,NA
2021,44,NA,"Bachelor",6,"Hardly Any"
2021,33,NA,"Graduate",4,"Only Some"
2021,45,NA,"High School",5,"Hardly Any"
2021,53,NA,"Junior College",NA,NA
2021,23,NA,"Bachelor",3,"Only Some"
2021,38,"Hispanic","Less Than High School",1,"Only Some"
2021,59,NA,"High School",NA,NA
2021,NA,NA,"High School",NA,NA
2021,52,NA,"Bachelor",2,"Hardly Any"
2021,26,NA,"Graduate",1,"Only Some"
2021,57,NA,"High School",4,"Only Some"
2021,74,NA,"Bachelor",7,"Hardly Any"
2021,50,NA,"Graduate",5,"Only Some"
2021,82,NA,"High School",7,"Only Some"
2021,78,NA,"Graduate",NA,NA
2021,38,NA,"High School",5,"Only Some"
2021,64,NA,"Junior College",NA,NA
2021,49,NA,"Bachelor",1,"Only Some"
2021,78,NA,"High School",NA,NA
2021,85,NA,"Bachelor",5,"Hardly Any"
2021,21,"Hispanic",NA,3,"Only Some"
2021,26,NA,"Graduate",2,"Only Some"
2021,65,"Hispanic","High School",4,"Hardly Any"
2021,66,NA,"High School",NA,NA
2021,NA,"Hispanic","High School",5,"Only Some"
2021,36,NA,"High School",NA,NA
2021,28,NA,"High School",NA,NA
2021,53,NA,"Bachelor",1,"Only Some"
2021,44,NA,"Bachelor",NA,NA
2021,44,NA,"Graduate",NA,NA
2021,44,NA,"Junior College",3,"Hardly Any"
2021,39,NA,"Bachelor",7,"Hardly Any"
2021,55,NA,"High School",NA,NA
2021,64,NA,"High School",1,"Hardly Any"
2021,71,NA,"Junior College",4,"Only Some"
2021,68,NA,"High School",5,NA
2021,61,NA,"Bachelor",7,"Hardly Any"
2021,79,NA,"High School",7,"Hardly Any"
2021,56,"Hispanic","Bachelor",1,"Hardly Any"
2021,25,NA,"Bachelor",1,"Only Some"
2021,57,NA,"High School",3,"Hardly Any"
2021,81,NA,"High School",NA,"Hardly Any"
2021,50,NA,"High School",4,"Only Some"
2021,67,NA,"High School",5,"Hardly Any"
2021,65,NA,"Junior College",1,"Only Some"
2021,30,NA,"Graduate",NA,NA
2021,69,NA,"High School",5,"Hardly Any"
2021,46,NA,"Bachelor",1,"A Great Deal"
2021,42,"Hispanic","High School",4,"Hardly Any"
2021,83,NA,"High School",7,"Hardly Any"
2021,75,NA,"Junior College",NA,NA
2021,51,NA,"Bachelor",1,"Hardly Any"
2021,58,NA,"High School",NA,NA
2021,59,NA,"High School",3,"Hardly Any"
2021,69,NA,"Bachelor",NA,NA
2021,31,NA,"Bachelor",2,"Only Some"
2021,56,NA,"High School",1,"Only Some"
2021,85,NA,"Junior College",7,"Hardly Any"
2021,60,NA,"Junior College",NA,NA
2021,33,NA,"High School",1,"Hardly Any"
2021,62,NA,"High School",7,"Hardly Any"
2021,26,NA,"Bachelor",NA,NA
2021,47,NA,"Bachelor",1,"Hardly Any"
2021,69,NA,"Bachelor",5,"Hardly Any"
2021,41,NA,"Junior College",NA,NA
2021,41,NA,"High School",4,"Hardly Any"
2021,50,NA,"Bachelor",NA,NA
2021,32,NA,"Bachelor",4,"Hardly Any"
2021,27,NA,"High School",3,"Hardly Any"
2021,64,NA,"High School",7,"Only Some"
2021,78,NA,"Graduate",4,"Only Some"
2021,59,NA,"High School",1,"Hardly Any"
2021,58,NA,"High School",NA,NA
2021,52,NA,"High School",1,"Only Some"
2021,67,NA,"Graduate",NA,NA
2021,71,NA,"Graduate",2,"Only Some"
2021,NA,NA,"Graduate",6,"Hardly Any"
2021,19,"Hispanic","High School",6,"Only Some"
2021,55,NA,"Less Than High School",7,"A Great Deal"
2021,30,NA,"Bachelor",4,"Only Some"
2021,73,NA,"High School",NA,NA
2021,NA,NA,"Less Than High School",NA,NA
2021,77,"Hispanic","Graduate",7,"Hardly Any"
2021,65,"Hispanic","Bachelor",7,"Hardly Any"
2021,69,NA,"Bachelor",1,"Hardly Any"
2021,52,NA,"Bachelor",2,"Only Some"
2021,42,NA,"Bachelor",2,"Only Some"
2021,NA,NA,"Bachelor",1,"Only Some"
2021,89,NA,"Graduate",1,"Only Some"
2021,25,NA,"High School",1,"Only Some"
2021,NA,NA,"High School",7,"Only Some"
2021,64,NA,"High School",5,"Only Some"
2021,61,NA,"Junior College",NA,NA
2021,65,NA,"Graduate",NA,NA
2021,71,NA,"Graduate",1,"A Great Deal"
2021,75,NA,"Less Than High School",7,"Hardly Any"
2021,70,NA,"High School",3,"Hardly Any"
2021,61,NA,"Junior College",1,"Only Some"
2021,49,"Hispanic","High School",4,"Only Some"
2021,NA,NA,"Junior College",NA,NA
2021,43,NA,"High School",1,"A Great Deal"
2021,NA,"Hispanic",NA,NA,NA
2021,39,"Hispanic","High School",NA,NA
2021,NA,"Hispanic","High School",7,"Only Some"
2021,75,"Hispanic","High School",NA,NA
2021,71,NA,"High School",1,"Only Some"
2021,84,NA,"Bachelor",NA,NA
2021,80,NA,"Less Than High School",1,"Hardly Any"
2021,62,"Hispanic","High School",1,"Only Some"
2021,NA,NA,"Bachelor",NA,NA
2021,36,NA,"Graduate",1,"Only Some"
2021,61,NA,"High School",NA,NA
2021,NA,NA,"Bachelor",NA,NA
2021,34,NA,"Bachelor",2,"Hardly Any"
2021,72,NA,"Bachelor",1,"A Great Deal"
2021,67,"Hispanic","Bachelor",3,"Only Some"
2021,NA,NA,"Graduate",7,"Only Some"
2021,64,NA,"High School",NA,NA
2021,81,NA,"High School",7,"Only Some"
2021,69,NA,"Graduate",NA,NA
2021,63,NA,"High School",1,"Only Some"
2021,62,NA,"Bachelor",1,"Hardly Any"
2021,37,NA,"High School",4,"Only Some"
2021,43,"Hispanic","Bachelor",NA,NA
2021,68,NA,"Graduate",NA,NA
2021,72,NA,"Graduate",NA,NA
2021,76,"Hispanic","High School",1,"Hardly Any"
2021,24,"Hispanic","Bachelor",1,"Hardly Any"
2021,70,NA,"High School",NA,NA
2021,74,NA,"Graduate",2,"Only Some"
2021,33,"Hispanic","Junior College",1,"Hardly Any"
2021,59,NA,"Graduate",1,"Hardly Any"
2021,28,NA,"Bachelor",NA,NA
2021,NA,NA,"Bachelor",NA,NA
2021,29,NA,"Bachelor",NA,NA
2021,61,NA,"Bachelor",1,"Hardly Any"
2021,31,NA,"Graduate",NA,NA
2021,28,"Hispanic","Less Than High School",6,"Only Some"
2021,67,NA,"Bachelor",1,"Only Some"
2021,56,NA,"Graduate",NA,NA
2021,74,NA,"Bachelor",2,"Only Some"
2021,63,NA,"High School",NA,NA
2021,77,NA,"Graduate",4,"Hardly Any"
2021,64,NA,"High School",1,"Hardly Any"
2021,69,NA,"High School",NA,NA
2021,58,NA,"Bachelor",NA,NA
2021,48,NA,"Bachelor",7,"Only Some"
2021,62,NA,"High School",3,"Hardly Any"
2021,37,NA,"Junior College",1,"Hardly Any"
2021,64,NA,"Bachelor",1,"Only Some"
2021,39,NA,"Bachelor",1,"Only Some"
2021,70,"Hispanic","Bachelor",1,"Hardly Any"
2021,NA,NA,"High School",4,"Only Some"
2021,52,NA,"Graduate",7,"Hardly Any"
2021,86,NA,"High School",3,"Hardly Any"
2021,NA,NA,"Less Than High School",NA,NA
2021,78,NA,"High School",7,"Hardly Any"
2021,48,NA,"High School",7,"Hardly Any"
2021,72,NA,"Graduate",3,"Hardly Any"
2021,70,NA,"High School",4,"Hardly Any"
2021,NA,NA,"Junior College",1,"Hardly Any"
2021,51,"Hispanic","Bachelor",1,"Only Some"
2021,49,NA,"High School",NA,NA
2021,22,NA,"High School",4,"A Great Deal"
2021,55,NA,"High School",5,"Only Some"
2021,37,NA,"High School",1,"Hardly Any"
2021,66,NA,"High School",4,"Hardly Any"
2021,39,"Hispanic","High School",NA,NA
2021,69,NA,"Bachelor",3,"Only Some"
2021,55,NA,"High School",NA,NA
2021,28,NA,"Bachelor",4,"Hardly Any"
2021,36,NA,"Bachelor",NA,NA
2021,74,NA,"Bachelor",7,"Hardly Any"
2021,63,NA,"Graduate",3,"A Great Deal"
2021,84,NA,"Graduate",3,"Only Some"
2021,42,NA,"High School",1,"Only Some"
2021,52,NA,"Bachelor",3,"Hardly Any"
2021,31,NA,"High School",NA,NA
2021,39,NA,"High School",NA,NA
2021,65,NA,"Bachelor",3,"Only Some"
2021,22,"Hispanic","High School",2,"Only Some"
2021,52,NA,"Bachelor",3,"A Great Deal"
2021,62,NA,"High School",NA,NA
2021,31,NA,"Graduate",4,"Only Some"
2021,78,NA,"Graduate",5,"Hardly Any"
2021,75,NA,"Less Than High School",1,"Only Some"
2021,55,NA,"High School",3,"Hardly Any"
2021,54,NA,"Graduate",4,"Only Some"
2021,27,NA,"Graduate",5,"Hardly Any"
2021,29,NA,"Graduate",1,"Only Some"
2021,81,NA,"Less Than High School",4,"Hardly Any"
2021,70,"Hispanic","High School",4,"A Great Deal"
2021,44,NA,"Graduate",3,"Only Some"
2021,32,NA,"Junior College",3,"Only Some"
2021,52,NA,"High School",4,"Hardly Any"
2021,53,NA,"High School",4,"Hardly Any"
2021,61,NA,"Graduate",2,"Only Some"
2021,19,"Hispanic","High School",1,"Hardly Any"
2021,33,NA,"Bachelor",2,"Only Some"
2021,NA,NA,"High School",1,"Hardly Any"
2021,67,NA,"Bachelor",6,"Only Some"
2021,55,NA,"Bachelor",NA,NA
2021,43,NA,"Less Than High School",7,"Hardly Any"
2021,69,NA,"High School",7,"Hardly Any"
2021,24,"Hispanic","High School",3,"Only Some"
2021,NA,NA,"Less Than High School",1,"Hardly Any"
2021,84,NA,"High School",NA,NA
2021,58,"Hispanic","Bachelor",4,"Hardly Any"
2021,73,NA,"High School",7,"Hardly Any"
2021,68,NA,"Junior College",4,"Hardly Any"
2021,63,NA,"Graduate",NA,NA
2021,75,NA,"High School",7,"Hardly Any"
2021,NA,NA,NA,NA,NA
2021,59,NA,"Bachelor",4,"Hardly Any"
2021,73,NA,"High School",7,"Hardly Any"
2021,68,NA,"High School",NA,NA
2021,51,"Hispanic","Graduate",7,"Hardly Any"
2021,31,NA,"Less Than High School",NA,NA
2021,62,NA,"High School",1,"Only Some"
2021,37,NA,"Junior College",1,"Hardly Any"
2021,NA,"Hispanic","High School",1,"Only Some"
2021,62,NA,"High School",4,"Only Some"
2021,62,"Hispanic","High School",NA,NA
2021,55,NA,"High School",NA,NA
2021,52,NA,"Junior College",3,"Hardly Any"
2021,27,NA,"High School",2,"Hardly Any"
2021,57,NA,"Bachelor",2,"Hardly Any"
2021,NA,NA,"High School",NA,NA
2021,45,NA,"Bachelor",7,"Only Some"
2021,55,NA,"High School",NA,NA
2021,21,"Hispanic","Bachelor",NA,"Only Some"
2021,68,NA,"Graduate",NA,NA
2021,71,NA,"Bachelor",7,"Hardly Any"
2021,60,NA,"Graduate",NA,NA
2021,NA,"Hispanic","High School",NA,NA
2021,45,NA,"Graduate",NA,NA
2021,25,NA,"Bachelor",1,"Hardly Any"
2021,61,NA,"Graduate",1,"A Great Deal"
2021,NA,NA,"Junior College",5,"A Great Deal"
2021,42,NA,"Graduate",NA,NA
2021,48,NA,"High School",2,"Hardly Any"
2021,74,NA,"Bachelor",5,"Only Some"
2021,25,NA,"Bachelor",5,"Hardly Any"
2021,53,"Hispanic","High School",NA,NA
2021,69,NA,"Bachelor",4,"Hardly Any"
2021,78,NA,"Bachelor",2,"Only Some"
2021,36,"Hispanic","Less Than High School",1,"Only Some"
2021,57,NA,"High School",NA,NA
2021,37,NA,"Less Than High School",1,"A Great Deal"
2021,45,NA,"High School",7,"Hardly Any"
2021,38,"Hispanic","Bachelor",NA,NA
2021,49,NA,"Junior College",NA,NA
2021,62,NA,"Bachelor",NA,NA
2021,74,NA,"Junior College",7,"Hardly Any"
2021,29,NA,"Bachelor",1,"Only Some"
2021,NA,NA,"High School",1,"Only Some"
2021,35,NA,"High School",1,"A Great Deal"
2021,29,NA,"Junior College",1,"Only Some"
2021,34,NA,"Graduate",3,"Hardly Any"
2021,69,NA,"Bachelor",NA,NA
2021,74,NA,"High School",5,"Only Some"
2021,NA,NA,"Less Than High School",3,"A Great Deal"
2021,74,NA,"High School",NA,NA
2021,21,NA,"High School",3,"Only Some"
