"id","year","hrs1","class","region","racehisp"
1234,2016,35,"Working","Middle Atlantic","White"
1235,2016,40,"Working","Middle Atlantic","White"
1236,2016,40,"Middle","South","White"
1237,2016,40,"Middle","South","White"
1238,2016,40,"Working","South","Black"
1239,2016,15,"Middle","South","White"
1240,2016,40,"Middle","South","White"
1242,2016,10,"Working","South","Black"
1243,2016,50,"Middle","South","White"
1244,2016,40,"Middle","South","Other"
1245,2016,40,"Working","South","Black"
1246,2016,32,"Working","South","Other"
1247,2016,21,"Middle","South","Black"
1248,2016,60,"Lower","South","Black"
1249,2016,55,"Working","South","White"
1250,2016,45,"Middle","South","White"
1251,2016,45,"Working","South","Black"
1253,2016,12,"Working","South","White"
1254,2016,57,"Middle","South","Other"
1255,2016,40,"Working","South","Hispanic"
1256,2016,39,"Working","South","Black"
1258,2016,55,"Middle","South","White"
1259,2016,70,"Working","South","White"
1262,2016,40,"Working","South","White"
1263,2016,40,"Working","South","White"
1264,2016,16,"Working","South","White"
1265,2016,35,"Working","South","White"
1268,2016,40,"Working","Midwest","White"
1269,2016,56,"Lower","Midwest","White"
1270,2016,70,"Lower","Midwest","White"
1273,2016,70,"Working","Midwest","White"
1276,2016,40,"Working","Midwest","White"
1279,2016,25,"Working","Midwest","White"
1281,2016,54,"Working","Midwest","White"
1282,2016,48,"Lower","Midwest","White"
1284,2016,50,"Working","Midwest","White"
1285,2016,40,"Middle","Midwest","White"
1287,2016,40,"Middle","Midwest","White"
1289,2016,45,"Working","Midwest","Black"
1291,2016,20,"Working","Midwest","Hispanic"
1292,2016,60,"Middle","Midwest","Black"
1294,2016,30,"Lower","Midwest","Black"
1296,2016,25,"Working","Midwest","Black"
1297,2016,54,"Working","Midwest","Black"
1298,2016,40,"Working","Midwest","White"
1299,2016,36,"Middle","Midwest","White"
1301,2016,25,"Working","Midwest","Hispanic"
1302,2016,25,"Working","Midwest","White"
1303,2016,18,"Working","Midwest","Hispanic"
1306,2016,40,"Working","Midwest","Hispanic"
1307,2016,9,"Lower","Midwest","Hispanic"
1309,2016,25,"Middle","Midwest","Hispanic"
1310,2016,28,"Working","Midwest","Hispanic"
1311,2016,36,"Lower","Midwest","White"
1312,2016,60,"Working","Midwest","White"
1313,2016,30,"Working","Midwest","Hispanic"
1314,2016,18,"Middle","Midwest","Hispanic"
1316,2016,42,"Middle","Midwest","Hispanic"
1322,2016,40,"Working","Midwest","White"
1323,2016,50,"Middle","Midwest","White"
1324,2016,40,"Middle","Midwest","White"
1327,2016,40,"Working","Midwest","Other"
1328,2016,40,"Middle","Midwest","White"
1329,2016,40,"Working","Midwest","White"
1331,2016,40,"Upper","Midwest","White"
1332,2016,50,"Working","Midwest","Black"
1333,2016,40,"Middle","Midwest","White"
1334,2016,10,"Middle","Midwest","Black"
1338,2016,40,"Working","Midwest","White"
1340,2016,35,"Middle","Midwest","White"
1341,2016,50,"Middle","Midwest","White"
1342,2016,30,"Working","Midwest","White"
1344,2016,50,"Middle","Midwest","White"
1345,2016,41,"Working","Midwest","White"
1346,2016,42,"Working","Midwest","White"
1349,2016,40,"Middle","Midwest","White"
1350,2016,40,"Middle","Midwest","White"
1354,2016,48,"Middle","Midwest","White"
1355,2016,62,"Middle","Midwest","White"
1356,2016,40,"Working","Midwest","White"
1362,2016,50,"Working","Midwest","White"
1363,2016,55,"Working","Midwest","Black"
1364,2016,40,"Working","Midwest","Black"
1371,2016,45,"Working","Midwest","Black"
1372,2016,84,"Working","Midwest","White"
1373,2016,50,"Working","Midwest","White"
1377,2016,40,"Working","Midwest","White"
1378,2016,15,"Middle","Midwest","White"
1379,2016,30,"Middle","Midwest","White"
1380,2016,40,"Middle","Midwest","Other"
1381,2016,15,"Middle","Midwest","White"
1385,2016,70,"Middle","Midwest","White"
1386,2016,8,"Middle","Midwest","White"
1387,2016,24,"Working","Midwest","White"
1388,2016,50,"Working","Midwest","White"
1389,2016,65,"Working","Midwest","White"
1390,2016,70,"Working","Midwest","Other"
1391,2016,48,"Working","Midwest","White"
1397,2016,20,"Lower","West","White"
1398,2016,20,"Working","West","White"
1399,2016,16,"Working","West","White"
1401,2016,40,"Working","West","Hispanic"
1402,2016,20,"Working","West","Black"
1403,2016,50,"Middle","West","White"
1405,2016,60,"Working","West","Hispanic"
1406,2016,86,"Working","West","White"
1408,2016,35,"Working","West","White"
1409,2016,36,"Working","West","Hispanic"
1410,2016,52,"Working","West","Hispanic"
1415,2016,60,"Middle","West","White"
1419,2016,45,"Upper","West","White"
1421,2016,40,"Middle","Midwest","White"
1424,2016,36,"Middle","Midwest","White"
1425,2016,55,"Middle","Midwest","White"
1426,2016,24,"Working","Midwest","White"
1429,2016,20,"Middle","Midwest","White"
1430,2016,35,"Upper","Midwest","White"
1431,2016,48,"Working","Midwest","White"
1432,2016,40,"Working","Midwest","White"
1433,2016,38,"Middle","Midwest","White"
1434,2016,40,"Working","Midwest","White"
1435,2016,40,"Working","Midwest","White"
1436,2016,40,"Working","Midwest","White"
1437,2016,48,"Middle","Midwest","White"
1439,2016,32,"Middle","Midwest","White"
1440,2016,60,"Middle","Midwest","White"
1443,2016,40,"Middle","Midwest","White"
1444,2016,32,"Middle","Midwest","White"
1446,2016,60,"Middle","Midwest","White"
1447,2016,20,"Middle","Midwest","White"
1451,2016,40,"Working","Midwest","White"
1453,2016,50,"Working","Midwest","White"
1454,2016,55,"Working","West","Hispanic"
1455,2016,56,"Middle","West","White"
1457,2016,40,"Working","West","White"
1459,2016,50,"Working","West","White"
1460,2016,40,"Middle","West","White"
1461,2016,32,"Working","West","Other"
1462,2016,44,"Working","West","White"
1463,2016,23,"Middle","West","White"
1464,2016,27,"Working","West","Hispanic"
1465,2016,40,"Middle","West","Black"
1468,2016,75,"Middle","West","White"
1469,2016,40,"Working","West","White"
1470,2016,26,"Middle","West","White"
1471,2016,46,"Middle","West","White"
1476,2016,30,"Working","Midwest","White"
1478,2016,60,"Middle","Midwest","White"
1480,2016,55,"Middle","Midwest","White"
1481,2016,40,"Middle","Midwest","White"
1482,2016,80,"Working","Midwest","White"
1483,2016,42,"Working","Midwest","White"
1484,2016,35,"Working","Midwest","White"
1485,2016,7,"Working","Midwest","Black"
1486,2016,53,"Working","Midwest","Other"
1487,2016,40,"Working","Midwest","Hispanic"
1489,2016,40,"Middle","Midwest","White"
1490,2016,40,"Middle","Midwest","White"
1491,2016,27,"Middle","Midwest","White"
1493,2016,55,"Working","Midwest","White"
1494,2016,40,"Middle","Midwest","White"
1495,2016,48,"Middle","Midwest","White"
1496,2016,40,"Working","Midwest","Black"
1497,2016,38,"Working","Midwest","Black"
1499,2016,53,"Middle","Midwest","White"
1500,2016,60,"Middle","Midwest","White"
1501,2016,45,"Middle","Midwest","Black"
1502,2016,50,"Middle","Midwest","White"
1503,2016,55,"Middle","Midwest","White"
1504,2016,40,"Working","Midwest","Black"
1505,2016,32,"Middle","Midwest","White"
1506,2016,56,"Working","New England","White"
1508,2016,25,"Working","New England","Black"
1510,2016,60,"Working","New England","White"
1512,2016,40,"Working","New England","White"
1513,2016,50,"Working","New England","White"
1516,2016,32,"Working","New England","White"
1519,2016,40,"Working","New England","White"
1523,2016,60,"Working","New England","White"
1530,2016,60,"Middle","New England","White"
1531,2016,40,"Middle","New England","White"
1533,2016,43,"Working","New England","White"
1536,2016,35,"Working","New England","White"
1537,2016,35,"Middle","New England","White"
1538,2016,40,"Middle","Middle Atlantic","White"
1541,2016,38,"Working","Middle Atlantic","White"
1542,2016,27,"Middle","Middle Atlantic","White"
1545,2016,89,"Lower","Middle Atlantic","White"
1547,2016,20,"Lower","Middle Atlantic","Hispanic"
1548,2016,4,"Working","Middle Atlantic","Hispanic"
1549,2016,39,"Middle","Middle Atlantic","White"
1552,2016,89,"Middle","Middle Atlantic","White"
1553,2016,45,"Working","Middle Atlantic","White"
1554,2016,34,"Working","Middle Atlantic","White"
1555,2016,40,"Working","Middle Atlantic","White"
1556,2016,48,"Working","Middle Atlantic","White"
1557,2016,17,"Working","Middle Atlantic","White"
1560,2016,40,"Middle","Middle Atlantic","White"
1562,2016,16,"Middle","Middle Atlantic","White"
1565,2016,54,"Working","Middle Atlantic","White"
1568,2016,40,"Middle","Middle Atlantic","White"
1570,2016,15,"Middle","Middle Atlantic","White"
1571,2016,50,"Working","Middle Atlantic","White"
1572,2016,40,"Middle","Middle Atlantic","White"
1573,2016,40,"Middle","Middle Atlantic","White"
1574,2016,48,"Working","Middle Atlantic","White"
1575,2016,45,"Middle","Middle Atlantic","White"
1581,2016,68,"Working","Middle Atlantic","White"
1583,2016,37,"Working","Middle Atlantic","White"
1585,2016,85,"Lower","Middle Atlantic","White"
1587,2016,40,"Working","Middle Atlantic","Black"
1588,2016,18,"Middle","Middle Atlantic","White"
1589,2016,50,"Working","Middle Atlantic","White"
1590,2016,25,"Working","Middle Atlantic","White"
1594,2016,40,"Working","Middle Atlantic","White"
1595,2016,40,"Middle","Middle Atlantic","White"
1596,2016,48,"Middle","Middle Atlantic","White"
1599,2016,50,"Middle","Middle Atlantic","White"
1600,2016,40,"Middle","Middle Atlantic","White"
1602,2016,32,"Middle","Middle Atlantic","White"
1603,2016,40,"Working","Middle Atlantic","White"
1605,2016,32,"Working","Middle Atlantic","Black"
1607,2016,40,"Working","Middle Atlantic","Black"
1611,2016,50,"Working","Middle Atlantic","White"
1612,2016,40,"Working","Middle Atlantic","White"
1613,2016,62,"Lower","Middle Atlantic","White"
1614,2016,50,"Middle","Middle Atlantic","White"
1615,2016,16,"Working","Middle Atlantic","White"
1617,2016,40,"Middle","Middle Atlantic","White"
1618,2016,35,"Working","Middle Atlantic","Black"
1620,2016,40,"Middle","Middle Atlantic","White"
1621,2016,40,"Middle","Middle Atlantic","White"
1622,2016,60,"Working","Middle Atlantic","White"
1625,2016,20,"Working","Middle Atlantic","White"
1628,2016,20,"Middle","Middle Atlantic","White"
1630,2016,40,"Working","South","Black"
1632,2016,80,"Middle","South","Black"
1635,2016,50,"Working","South","White"
1637,2016,47,"Middle","South","White"
1640,2016,56,"Lower","South","White"
1642,2016,40,"Working","South","White"
1644,2016,43,"Working","South","White"
1645,2016,30,"Working","South","White"
1651,2016,20,"Working","South","White"
1654,2016,20,"Working","South","White"
1655,2016,54,"Middle","South","White"
1657,2016,33,"Working","South","White"
1658,2016,40,"Working","South","White"
1662,2016,30,"Middle","South","Other"
1663,2016,40,"Middle","South","White"
1664,2016,40,"Middle","South","White"
1665,2016,48,"Working","South","White"
1666,2016,73,"Working","South","White"
1669,2016,70,"Middle","South","White"
1670,2016,30,"Working","South","Hispanic"
1671,2016,32,"Working","South","White"
1672,2016,3,"Middle","South","White"
1675,2016,50,"Working","South","White"
1676,2016,43,"Working","South","Other"
1677,2016,42,"Lower","South","White"
1678,2016,60,"Working","South","Hispanic"
1679,2016,40,"Working","South","White"
1682,2016,20,"Working","South","White"
1685,2016,52,"Working","South","White"
1686,2016,18,"Middle","South","White"
1687,2016,40,"Working","South","White"
1688,2016,50,"Working","South","White"
1690,2016,40,"Lower","South","Black"
1691,2016,46,"Middle","South","White"
1692,2016,47,"Working","South","Black"
1696,2016,40,"Working","South","Black"
1699,2016,40,"Middle","South","Black"
1700,2016,40,"Working","South","Black"
1703,2016,40,"Working","South","White"
1706,2016,40,"Working","South","White"
1710,2016,40,"Working","South","White"
1714,2016,56,"Working","South","Black"
1715,2016,40,"Working","South","Hispanic"
1716,2016,36,"Middle","South","Black"
1718,2016,24,"Middle","South","Black"
1721,2016,39,"Working","South","Black"
1723,2016,40,"Working","South","Black"
1725,2016,17,"Working","South","Black"
1726,2016,40,"Working","South","Black"
1730,2016,35,"Working","South","Black"
1732,2016,8,"Lower","South","White"
1735,2016,40,"Working","South","White"
1737,2016,40,"Working","South","White"
1738,2016,25,"Middle","South","White"
1740,2016,40,"Middle","South","White"
1745,2016,44,"Working","South","White"
1746,2016,60,"Middle","South","White"
1748,2016,55,"Working","South","White"
1749,2016,65,"Working","South","Black"
1752,2016,40,"Working","South","Black"
1753,2016,40,"Working","South","Black"
1755,2016,50,"Working","South","White"
1757,2016,50,"Working","South","Black"
1758,2016,40,"Middle","South","Black"
1764,2016,45,"Working","South","Black"
1766,2016,60,"Middle","South","Black"
1768,2016,40,"Working","South","Black"
1772,2016,40,"Working","South","Black"
1773,2016,40,"Working","South","Black"
1774,2016,55,"Middle","South","White"
1775,2016,50,"Working","South","White"
1776,2016,41,"Working","South","Hispanic"
1777,2016,40,"Middle","South","White"
1779,2016,20,"Working","South","Black"
1780,2016,20,"Lower","South","Black"
1781,2016,65,"Working","South","White"
1786,2016,40,"Middle","South","Black"
1787,2016,40,"Working","South","Hispanic"
1792,2016,40,"Working","South","Black"
1798,2016,47,"Working","South","Black"
1799,2016,40,"Middle","South","White"
1801,2016,40,"Middle","South","White"
1802,2016,46,"Middle","South","White"
1804,2016,10,"Middle","South","White"
1807,2016,40,"Middle","South","White"
1808,2016,40,"Middle","South","White"
1810,2016,36,"Middle","South","White"
1812,2016,45,"Working","South","Black"
1813,2016,4,"Working","South","White"
1814,2016,47,"Middle","South","White"
1816,2016,30,"Middle","South","White"
1822,2016,40,"Middle","South","White"
1825,2016,40,"Working","South","White"
1826,2016,36,"Working","South","White"
1827,2016,40,"Working","South","Black"
1829,2016,40,"Working","South","Black"
1830,2016,50,"Middle","South","Black"
1835,2016,40,"Working","South","Hispanic"
1837,2016,40,"Working","South","White"
1838,2016,40,"Working","South","White"
1839,2016,40,"Working","South","White"
1840,2016,25,"Working","South","White"
1843,2016,40,"Working","Midwest","White"
1844,2016,65,"Middle","Midwest","White"
1846,2016,40,"Working","Midwest","White"
1847,2016,40,"Working","Midwest","White"
1848,2016,40,"Middle","Midwest","White"
1850,2016,30,"Working","Midwest","White"
1852,2016,33,"Working","Midwest","White"
1854,2016,50,"Middle","Midwest","White"
1855,2016,41,"Middle","Midwest","White"
1858,2016,40,"Lower","Midwest","Black"
1859,2016,2,"Middle","Midwest","White"
1860,2016,20,"Working","Midwest","Black"
1861,2016,48,"Working","Midwest","Hispanic"
1862,2016,25,"Middle","Midwest","Black"
1873,2016,40,"Working","Midwest","White"
1878,2016,45,"Middle","Midwest","White"
1880,2016,50,"Upper","Midwest","Black"
1885,2016,50,"Middle","Midwest","Black"
1889,2016,40,"Middle","Midwest","White"
1893,2016,89,"Middle","Midwest","White"
1894,2016,60,"Working","Midwest","Black"
1896,2016,24,"Working","Midwest","White"
1898,2016,40,"Middle","Midwest","Black"
1899,2016,45,"Middle","Midwest","White"
1900,2016,45,"Lower","Midwest","White"
1901,2016,65,"Lower","Midwest","White"
1902,2016,40,"Middle","Midwest","White"
1904,2016,40,"Working","Midwest","Black"
1906,2016,40,"Working","Midwest","Black"
1907,2016,40,"Working","Midwest","Black"
1910,2016,18,"Upper","Midwest","Black"
1913,2016,46,"Middle","Midwest","Black"
1916,2016,50,"Working","Midwest","Black"
1917,2016,50,"Middle","Midwest","Black"
1919,2016,40,"Working","Midwest","Black"
1922,2016,35,"Working","Midwest","White"
1928,2016,32,"Middle","Midwest","Black"
1929,2016,40,"Working","Midwest","Black"
1932,2016,25,"Working","Midwest","Black"
1934,2016,55,"Middle","Midwest","White"
1937,2016,40,"Working","Midwest","Hispanic"
1938,2016,40,"Working","Midwest","White"
1939,2016,40,"Working","Midwest","White"
1942,2016,16,"Lower","Midwest","White"
1943,2016,45,"Working","Midwest","White"
1945,2016,40,"Working","Midwest","White"
1948,2016,48,"Working","Midwest","Other"
1949,2016,40,"Middle","Midwest","Black"
1951,2016,56,"Working","Midwest","White"
1952,2016,40,"Working","Midwest","White"
1954,2016,45,"Middle","Midwest","White"
1955,2016,45,"Working","Midwest","Hispanic"
1956,2016,38,"Working","Midwest","White"
1960,2016,40,"Middle","Midwest","White"
1964,2016,53,"Working","Midwest","Black"
1965,2016,65,"Middle","Midwest","Black"
1967,2016,50,"Middle","Midwest","White"
1968,2016,50,"Middle","Midwest","White"
1971,2016,45,"Middle","Midwest","White"
1972,2016,20,"Working","Midwest","White"
1973,2016,33,"Working","Midwest","White"
